source_phase,experiment_id,method,method_short,model,split,true_label,pred_label,count_mean,count_std,row_rate_mean,row_rate_std,seed_count
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笛子,笛子,50.333333333333336,11.67618659209133,0.9780457637600494,0.022766679201236796,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笛子,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笛子,笙,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,唢呐,二胡,0.3333333333333333,0.5773502691896257,0.006410256410256411,0.011102889792108188,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,唢呐,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,唢呐,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,唢呐,笛子,0.3333333333333333,0.5773502691896258,0.006535947712418301,0.011320593513522074,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,唢呐,唢呐,44.0,8.660254037844387,0.9676973353443942,0.02946087223154725,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,唢呐,笙,1.0,1.0,0.019356460532931122,0.019232001458959442,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笙,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笙,琵琶,0.3333333333333333,0.5773502691896257,0.009259259259259259,0.016037507477489603,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笙,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笙,笛子,0.6666666666666666,0.5773502691896258,0.017011197243755383,0.01490461884640156,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笙,唢呐,0.3333333333333333,0.5773502691896258,0.008547008547008546,0.014803853056144251,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笙,笙,38.0,4.0,0.9651825349499767,0.017999266847856046,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,二胡,二胡,42.333333333333336,50.34216258101486,0.3746312684365782,0.4455058635488041,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,二胡,琵琶,4.0,4.358898943540674,0.035398230088495575,0.03857432693398826,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,二胡,中阮,1.0,1.7320508075688772,0.008849557522123894,0.015327883252821924,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,二胡,笛子,38.666666666666664,51.53962876596351,0.3421828908554572,0.45610290943330545,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,二胡,唢呐,26.0,38.22302970723278,0.23008849557522124,0.33825690006400694,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,二胡,笙,1.0,1.7320508075688772,0.008849557522123894,0.015327883252821924,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,琵琶,二胡,0.3333333333333333,0.5773502691896257,0.00392156862745098,0.006792356108113244,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,琵琶,琵琶,59.666666666666664,17.21433511156714,0.7019607843137255,0.20252158954784877,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,琵琶,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,琵琶,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,琵琶,唢呐,24.0,19.467922333931785,0.2823529411764706,0.2290343803991975,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,琵琶,笙,1.0,1.7320508075688772,0.011764705882352941,0.020377068324339734,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,中阮,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,中阮,琵琶,47.666666666666664,13.650396819628847,0.5070921985815603,0.1452169874428601,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,中阮,中阮,6.666666666666667,11.547005383792515,0.07092198581560284,0.12284048280630334,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,中阮,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,中阮,唢呐,26.666666666666668,20.50203241957571,0.2836879432624113,0.21810672786782667,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,中阮,笙,13.0,18.24828759089466,0.13829787234042554,0.19413071905207085,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笛子,二胡,12.666666666666666,21.93931022920578,0.1347517730496454,0.23339691733197634,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笛子,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笛子,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笛子,笛子,11.333333333333334,11.015141094572204,0.12056737588652482,0.11718235206991706,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笛子,唢呐,64.66666666666667,40.85747585611883,0.6879432624113475,0.43465399846934927,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笛子,笙,5.333333333333333,9.237604307034012,0.05673758865248227,0.09827238624504267,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,唢呐,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,唢呐,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,唢呐,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,唢呐,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,唢呐,唢呐,44.666666666666664,0.5773502691896258,0.9925925925925926,0.012830005981991702,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,唢呐,笙,0.3333333333333333,0.5773502691896257,0.007407407407407408,0.012830005981991684,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笙,二胡,7.0,6.557438524302,0.039106145251396655,0.03663373477263688,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笙,琵琶,0.6666666666666666,1.1547005383792517,0.0037243947858473,0.006450840996532131,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笙,中阮,1.0,1.0,0.00558659217877095,0.00558659217877095,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笙,笛子,5.0,3.0,0.027932960893854747,0.01675977653631285,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笙,唢呐,141.66666666666666,40.463975747982715,0.7914338919925511,0.22605573043565758,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,external_test,笙,笙,23.666666666666668,32.71594921950658,0.13221601489757914,0.182770666030763,3
